industry_averages_all_profitable_count,547
industry_averages_all_analyst_coverage_count,670
industry_averages_all_dividend_count,410
industry_averages_all_beta_count,1502
industry_averages_all_earnings_per_share_growth_annual,0.09114
industry_averages_all_net_income_growth_annual,0.09011
industry_averages_all_cash_ops_growth_annual,0.07718
industry_averages_all_revenue_growth_annual,0.04277
industry_averages_all_levered_beta_median,0.91413
market_cap_usd,8611395409.2914
market_cap_listing,12297074612
market_cap_primary,12297074612
market_cap_reported,8611396787.1148
market_cap_market_cap_band,large7
market_cap_shares_outstanding,333434778
market_cap_original_market_cap
market_cap_trading_item_to_primary_ratio,1
market_cap_total_enterprise_value_reported,10775.3681
market_cap_shares_outstanding_common_equity,333434778
market_cap_relative_listing_shares_outstanding,333.43478
insider_trading_1_buy_avg_price,37.84964
insider_trading_1_buy_month_diff,1
insider_trading_1_buy_trade_type,Buy
insider_trading_1_buy_security_id,328821296
insider_trading_1_buy_total_shares,2724426
insider_trading_1_buy_total_trades,13
insider_trading_1_buy_company_names_offset,0,1,2
insider_trading_1_buy_company_names,"Macquarie Group Limited","Macquarie Investment Management Global Limited","Macquarie Investment Management Limited"
insider_trading_1_buy_unique_owners,5
insider_trading_1_buy_individual_ids_offset,0,1
insider_trading_1_buy_individual_ids,1937009457,24622040
insider_trading_1_buy_individual_names_offset,0,1
insider_trading_1_buy_individual_names,"Maree Isaacs","Christopher Charlton"
insider_trading_1_buy_total_trans_value,143543961.96777
insider_trading_1_buy_total_company_shares,2711349
insider_trading_1_buy_total_individual_shares,13077
insider_trading_1_sell_avg_price,37.62006
insider_trading_1_sell_month_diff,1
insider_trading_1_sell_trade_type,Sell
insider_trading_1_sell_security_id,328821296
insider_trading_1_sell_total_shares,-8849857
insider_trading_1_sell_total_trades,13
insider_trading_1_sell_company_names_offset,0,1,2,3
insider_trading_1_sell_company_names,"Macquarie Group Limited","Macquarie Investment Management Global Limited","Macquarie Investment Management Europe Limited","Macquarie Investment Management Limited"
insider_trading_1_sell_unique_owners,5
insider_trading_1_sell_individual_ids_offset,0
insider_trading_1_sell_individual_ids,1937009457
